FILEID,STUSAB,CHARITER,CIFSN,LOGRECNO,PCT001001,PCT001002,PCT001003,PCT001004,PCT001005,PCT001006,PCT001007,PCT001008,PCT001009,PCT001010,PCT001011,PCT001012,PCT001013,PCT001014,PCT001015,PCT001016,PCT001017,PCT001018,PCT001019,PCT001020,PCT001021,PCT001022,PCT001023,PCT001024,PCT001025,PCT001026,PCT001027,PCT001028,PCT001029,PCT001030,PCT001031,PCT001032,PCT001033,PCT001034,PCT001035,PCT001036,PCT001037,PCT001038,PCT001039,PCT001040,PCT001041,PCT001042,PCT001043,PCT001044,PCT001045,PCT001046,PCT001047,PCT002001,PCT002002,PCT002003,PCT002004,PCT002005,PCT002006,PCT002007,PCT002008,PCT002009,PCT002010,PCT002011,PCT002012,PCT002013,PCT002014,PCT002015,PCT002016,PCT002017,PCT002018,PCT002019,PCT002020,PCT002021,PCT002022,PCT002023,PCT002024,PCT002025,PCT002026,PCT002027,PCT002028,PCT002029,PCT002030,PCT002031,PCT002032,PCT002033,PCT002034,PCT002035,PCT002036,PCT002037,PCT002038,PCT002039,PCT002040,PCT002041,PCT002042,PCT002043,PCT002044,PCT002045,PCT002046,PCT002047,PCT003001,PCT003002,PCT003003,PCT003004,PCT003005,PCT003006,PCT003007,PCT003008,PCT003009,PCT003010,PCT003011,PCT003012,PCT003013,PCT003014,PCT003015,PCT003016,PCT003017,PCT003018,PCT003019,PCT003020,PCT003021,PCT003022,PCT003023,PCT003024,PCT003025,PCT003026,PCT003027,PCT003028,PCT003029,PCT003030,PCT003031,PCT003032,PCT003033,PCT003034,PCT003035,PCT003036,PCT003037,PCT003038,PCT003039,PCT003040,PCT003041,PCT003042,PCT003043,PCT003044,PCT003045,PCT003046,PCT003047,PCT004001,PCT004002,PCT004003,PCT004004,PCT004005,PCT004006,PCT004007,PCT004008,PCT004009,PCT005001,PCT005002,PCT005003,PCT005004,PCT005005,PCT005006,PCT005007,PCT005008,PCT005009,PCT005010,PCT005011,PCT005012,PCT005013,PCT005014,PCT005015,PCT005016,PCT005017,PCT005018,PCT005019,PCT006001,PCT006002,PCT006003,PCT006004,PCT006005,PCT006006,PCT006007,PCT006008,PCT006009,PCT006010,PCT006011,PCT006012,PCT006013,PCT006014,PCT006015,PCT006016,PCT006017,PCT006018,PCT006019,PCT007001,PCT007002,PCT007003,PCT007004,PCT007005,PCT007006,PCT007007,PCT007008,PCT007009,PCT007010,PCT007011,PCT007012,PCT007013,PCT007014,PCT007015,PCT007016,PCT007017,PCT007018,PCT007019,PCT008001,PCT008002,PCT008003,PCT008004,PCT008005,PCT008006,PCT008007,PCT008008,PCT008009,PCT008010,PCT008011,PCT008012,PCT008013,PCT008014,PCT009001,PCT009002,PCT009003,PCT009004,PCT009005,PCT009006,PCT009007,PCT009008,PCT009009,PCT009010,PCT009011,PCT009012,PCT009013,PCT009014
uSF1,TX,000,36,730141,16,11,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,16,11,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,30,22,0,2,11,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,30,12,0,0,12,0,0,4,2,10,3,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,1,10,3,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,0,1,20,5,0,0,1,5,0,0,2,2,1,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730142,32,6,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,32,6,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,23,55,17,0,0,8,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,0,32,55,9,0,0,14,0,0,23,9,52,16,0,3,10,6,0,0,0,3,0,0,0,0,0,4,7,0,3,56,17,0,3,11,7,0,0,0,3,0,0,0,0,0,4,7,0,4,62,19,0,3,12,10,0,0,0,3,0,0,0,0,0,4,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730143,40,28,5,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,40,28,5,1,5,0,0,1,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,1,6,0,0,0,0,0,0,0,6,95,71,13,1,24,0,0,1,9,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,7,0,3,0,0,0,4,6,0,0,0,0,0,0,0,18,93,34,0,0,41,0,0,6,12,57,11,0,0,5,16,0,0,7,4,0,0,0,0,0,1,12,0,1,61,11,0,0,7,16,0,0,7,6,0,0,0,0,0,1,12,0,1,85,11,0,0,8,27,0,0,14,6,0,0,0,0,0,3,12,0,4,5,2,1,1,0,0,3,3,0,0,0,0,0,0,5,2,1,1,0,0,3,3,0,0,0,0,0,0
uSF1,TX,000,36,730144,19,16,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,19,16,0,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,50,43,2,1,22,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,6,49,16,0,0,27,0,0,3,3,26,4,0,0,4,5,0,0,3,3,0,0,0,1,0,1,3,0,2,26,4,0,0,4,5,0,0,3,3,0,0,0,1,0,1,3,0,2,44,5,0,0,5,8,0,0,6,7,0,0,0,1,0,1,7,0,4,2,1,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,1,1,0,0,0,0,0,0
uSF1,TX,000,36,730145,20,17,1,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,20,17,1,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,31,26,2,1,9,0,0,0,5,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,31,19,0,0,11,0,0,1,0,56,33,0,0,7,6,0,1,1,1,0,0,0,4,0,1,1,1,0,56,33,0,0,7,6,0,1,1,1,0,0,0,4,0,1,1,1,0,70,33,0,0,9,9,0,1,6,3,0,0,0,4,0,2,2,1,0,3,1,1,0,0,0,2,2,0,0,0,0,0,0,3,1,1,0,0,0,2,2,0,0,0,0,0,0
uSF1,TX,000,36,730146,26,13,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,26,13,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,11,40,17,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,21,40,15,0,0,4,0,0,11,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
uSF1,TX,000,36,730147,60,22,0,1,7,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,1,0,5,0,0,0,31,60,22,0,1,7,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,6,1,0,5,0,0,0,31,96,46,0,1,20,0,4,0,6,0,2,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,4,6,1,0,5,0,0,0,40,95,23,6,0,26,0,0,31,9,55,24,5,0,6,6,0,1,3,2,0,0,0,0,1,0,7,0,0,55,24,5,0,6,6,0,1,3,2,0,0,0,0,1,0,7,0,0,95,30,9,0,7,12,0,1,12,3,0,0,7,0,1,4,7,0,2,3,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0
uSF1,TX,000,36,730148,17,14,0,0,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,17,14,0,0,6,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,47,38,0,0,20,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,0,0,0,0,4,1,0,0,0,0,0,0,0,8,45,14,0,0,23,0,0,3,5,58,18,0,0,24,1,0,1,4,1,0,0,0,0,0,2,6,0,1,58,18,0,0,24,1,0,1,4,1,0,0,0,0,0,2,6,0,1,72,21,0,0,25,2,0,1,7,2,0,0,1,0,0,3,7,0,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
uSF1,TX,000,36,730149,4,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,10,4,0,0,5,0,0,0,1,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730150,13,11,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,13,11,2,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,19,14,2,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,19,12,0,0,3,0,0,1,3,11,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,3,16,3,0,0,1,5,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730151,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,15,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,15,4,0,0,4,0,0,5,2,182,3,0,44,4,3,0,0,2,0,1,0,0,0,0,0,114,0,11,186,4,0,45,4,3,0,0,2,0,2,0,0,0,0,0,115,0,11,198,4,0,46,4,4,0,0,2,0,2,0,0,0,0,0,124,0,12,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
uSF1,TX,000,36,730152,12,6,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,12,6,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,16,10,0,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,16,7,0,0,4,0,0,5,0,16,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,16,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,17,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730153,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,13,3,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,5,0,0,8,0,0,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730154,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,2,2,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730155,49,25,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,49,25,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,70,37,3,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,69,25,0,0,12,0,0,24,8,51,10,0,1,4,1,0,0,5,0,7,0,0,0,0,0,17,0,6,51,10,0,1,4,1,0,0,5,0,7,0,0,0,0,0,17,0,6,57,11,0,1,4,2,0,0,6,0,7,0,0,0,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730156,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,17,9,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,7,17,3,0,0,7,0,0,4,3,18,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,10,0,0,18,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,10,0,0,26,2,0,0,2,0,0,0,0,0,6,0,0,0,0,0,11,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730157,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,16,1,0,0,1,0,0,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730158,54,38,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,54,38,0,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,75,49,0,0,19,0,3,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,24,74,39,0,0,11,0,0,15,9,16,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,6,0,1,16,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,6,0,1,22,4,0,0,0,5,0,0,0,0,3,0,0,0,0,0,6,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
uSF1,TX,000,36,730159,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,16,8,0,0,5,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730160,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,29,17,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,27,10,0,0,9,0,0,4,4,73,10,0,0,0,0,0,0,0,1,0,0,3,0,0,0,59,0,0,73,10,0,0,0,0,0,0,0,1,0,0,3,0,0,0,59,0,0,79,12,0,0,0,0,0,0,0,1,0,0,3,0,0,1,59,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730161,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,9,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,5,9,2,0,0,2,0,0,2,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,14,1,0,0,0,3,0,0,0,4,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
uSF1,TX,000,36,730162,23,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,16,29,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,16,31,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,17,28,10,0,0,1,0,0,16,1,44,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,30,0,1,52,5,0,7,7,0,0,2,0,0,0,0,0,0,0,0,30,0,1,52,5,0,7,7,0,0,2,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uSF1,TX,000,36,730163,31,16,1,1,3,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,31,16,1,1,3,0,0,0,0,0,0,0,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,51,28,1,2,11,0,0,0,2,0,0,1,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,19,50,18,0,0,13,0,0,13,6,345,3,0,59,0,1,0,0,0,2,1,2,0,0,0,0,277,0,0,365,3,0,60,8,1,0,0,0,2,2,2,0,0,0,0,286,0,1,413,3,0,81,8,7,0,0,0,2,2,2,0,0,1,0,303,0,4,8,0,0,0,0,0,8,8,0,0,0,0,0,0,8,0,0,0,0,0,8,8,0,0,0,0,0,0
uSF1,TX,000,36,730164,17,11,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,17,11,0,0,5,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,37,26,1,0,11,0,2,1,5,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,3,36,14,0,0,19,0,0,3,0,113,17,0,0,13,6,0,1,50,8,0,0,1,0,0,0,15,0,2,115,17,0,0,14,6,0,1,51,8,0,0,1,0,0,0,15,0,2,149,17,0,0,17,13,0,1,58,17,0,1,1,0,0,2,15,0,7,2,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1
uSF1,TX,000,36,730165,11,8,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,13,10,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,29,20,0,0,7,0,2,0,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8,28,9,0,0,11,0,0,3,5,46,10,0,0,9,0,0,0,4,7,1,0,0,0,0,0,9,0,6,46,10,0,0,9,0,0,0,4,7,1,0,0,0,0,0,9,0,6,53,10,0,0,9,0,0,0,7,7,1,0,1,0,0,0,9,0,9,3,1,1,0,0,0,0,0,0,0,0,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,2
